2025-03-25 13:37:08,616 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:37:08,716 INFO, 0, 1424251870001065256, 2015-02-18 09:31:10, None, None, 485.45, 1270, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,723 INFO, 1, 1424251930510300286, 2015-02-18 09:32:10, None, None, 487.2, 1270, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,730 INFO, 2, 1424251990191661887, 2015-02-18 09:33:10, None, None, 485.45, 1270, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,736 INFO, 3, 1424252050910068163, 2015-02-18 09:34:10, None, None, 485.55, 1270, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,805 INFO, 4, 1424252660718591881, 2015-02-18 09:44:20, None, None, 486.85, 1270, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,814 INFO, 5, 1424252721004659623, 2015-02-18 09:45:21, None, None, 486.3, 1270, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,931 INFO, 6, 1424253765490194121, 2015-02-18 10:02:45, None, None, 483.55, 1270, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,938 INFO, 7, 1424253826020076606, 2015-02-18 10:03:46, None, None, 484.7, 1270, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,991 INFO, 8, 1424254315811739913, 2015-02-18 10:11:55, None, None, 482.3, 1270, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:08,998 INFO, 9, 1424254376405072186, 2015-02-18 10:12:56, None, None, 483.8, 1270, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,030 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:37:09,052 INFO, 10, 1424254863905082923, 2015-02-18 10:21:03, None, None, 485.55, 1270, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,066 INFO, 11, 1424254986905076271, 2015-02-18 10:23:06, None, None, 485.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,132 INFO, 0, 1424251860878705812, 2015-02-18 09:31:00, None, None, 246.65, 383, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,140 INFO, 1, 1424251920981781754, 2015-02-18 09:32:00, None, None, 246.85, 383, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,555 INFO, 2, 1424255655844459314, 2015-02-18 10:34:15, None, None, 247.15, 383, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,582 INFO, 3, 1424255895888189560, 2015-02-18 10:38:15, None, None, 248.9, 383, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,635 INFO, 4, 1424256375644522623, 2015-02-18 10:46:15, None, None, 248.25, 383, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,642 INFO, 5, 1424256435170127156, 2015-02-18 10:47:15, None, None, 248.95, 383, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,819 INFO, 6, 1424257940323669768, 2015-02-18 11:12:20, None, None, 246.55, 383, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:09,833 INFO, 7, 1424258060491223725, 2015-02-18 11:14:20, None, None, 246.7, 383, SELL, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:10,952 INFO, 8, 1424268270943588220, 2015-02-18 14:04:30, None, None, 246.4, 383, BUY, PENDING, 1,0, AGGRESSIVE, 
2025-03-25 13:37:10,985 INFO, 9, 1424268575368921490, 2015-02-18 14:09:35, None, None, 246.05, 383, SELL, PENDING, 1,0, AGGRESSIVE, 
