2025-03-25 13:37:08,616 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:37:08,716 INFO, 0, 1424251870001065256, 2015-02-18 09:31:10, 1424251871030063239, 2015-02-18 09:31:11, 485.45, 1270, BUY, FILLED, 1,485.2, AGGRESSIVE, 
2025-03-25 13:37:08,723 INFO, 1, 1424251930510300286, 2015-02-18 09:32:10, 1424251932601263640, 2015-02-18 09:32:12, 487.2, 1270, SELL, FILLED, 1,486.85, AGGRESSIVE, 
2025-03-25 13:37:08,730 INFO, 2, 1424251990191661887, 2015-02-18 09:33:10, 1424251991197142432, 2015-02-18 09:33:11, 485.45, 1270, BUY, FILLED, 1,485.35, AGGRESSIVE, 
2025-03-25 13:37:08,736 INFO, 3, 1424252050910068163, 2015-02-18 09:34:10, 1424252051935076311, 2015-02-18 09:34:11, 485.55, 1270, SELL, FILLED, 1,485.85, AGGRESSIVE, 
2025-03-25 13:37:08,806 INFO, 4, 1424252660718591881, 2015-02-18 09:44:20, 1424252661730240049, 2015-02-18 09:44:21, 486.85, 1270, SELL, FILLED, 1,486.95, AGGRESSIVE, 
2025-03-25 13:37:08,814 INFO, 5, 1424252721004659623, 2015-02-18 09:45:21, 1424252722005843093, 2015-02-18 09:45:22, 486.3, 1270, BUY, FILLED, 1,486.65, AGGRESSIVE, 
2025-03-25 13:37:08,931 INFO, 6, 1424253765490194121, 2015-02-18 10:02:45, 1424253766520067106, 2015-02-18 10:02:46, 483.55, 1270, BUY, FILLED, 1,483.5, AGGRESSIVE, 
2025-03-25 13:37:08,938 INFO, 7, 1424253826020076606, 2015-02-18 10:03:46, 1424253827030068056, 2015-02-18 10:03:47, 484.7, 1270, SELL, FILLED, 1,484.4, AGGRESSIVE, 
2025-03-25 13:37:08,992 INFO, 8, 1424254315811739913, 2015-02-18 10:11:55, 1424254316899791282, 2015-02-18 10:11:56, 482.3, 1270, BUY, FILLED, 1,483.55, AGGRESSIVE, 
2025-03-25 13:37:08,998 INFO, 9, 1424254376405072186, 2015-02-18 10:12:56, 1424254377407203387, 2015-02-18 10:12:57, 483.8, 1270, SELL, FILLED, 1,483.55, AGGRESSIVE, 
2025-03-25 13:37:09,030 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:37:09,052 INFO, 10, 1424254863905082923, 2015-02-18 10:21:03, 1424254864930068300, 2015-02-18 10:21:04, 485.55, 1270, SELL, FILLED, 1,485.85, AGGRESSIVE, 
2025-03-25 13:37:09,066 INFO, 11, 1424254986905076271, 2015-02-18 10:23:06, 1424254987940062736, 2015-02-18 10:23:07, 485.4, 1270, BUY, FILLED, 1,485.4, AGGRESSIVE, 
2025-03-25 13:37:09,133 INFO, 0, 1424251860878705812, 2015-02-18 09:31:00, 1424251861880283116, 2015-02-18 09:31:01, 246.65, 383, BUY, FILLED, 1,246.5, AGGRESSIVE, 
2025-03-25 13:37:09,140 INFO, 1, 1424251920981781754, 2015-02-18 09:32:00, 1424251921982549347, 2015-02-18 09:32:01, 246.85, 383, SELL, FILLED, 1,246.85, AGGRESSIVE, 
2025-03-25 13:37:09,555 INFO, 2, 1424255655844459314, 2015-02-18 10:34:15, 1424255656878574757, 2015-02-18 10:34:16, 247.15, 383, SELL, FILLED, 1,247.15, AGGRESSIVE, 
2025-03-25 13:37:09,582 INFO, 3, 1424255895888189560, 2015-02-18 10:38:15, 1424255896889964347, 2015-02-18 10:38:16, 248.9, 383, BUY, FILLED, 1,248.95, AGGRESSIVE, 
2025-03-25 13:37:09,635 INFO, 4, 1424256375644522623, 2015-02-18 10:46:15, 1424256376655616272, 2015-02-18 10:46:16, 248.25, 383, BUY, FILLED, 1,248.3, AGGRESSIVE, 
2025-03-25 13:37:09,642 INFO, 5, 1424256435170127156, 2015-02-18 10:47:15, 1424256436200634585, 2015-02-18 10:47:16, 248.95, 383, SELL, FILLED, 1,248.95, AGGRESSIVE, 
2025-03-25 13:37:09,819 INFO, 6, 1424257940323669768, 2015-02-18 11:12:20, 1424257941348267976, 2015-02-18 11:12:21, 246.55, 383, BUY, FILLED, 1,246.55, AGGRESSIVE, 
2025-03-25 13:37:09,833 INFO, 7, 1424258060491223725, 2015-02-18 11:14:20, 1424258061583674920, 2015-02-18 11:14:21, 246.7, 383, SELL, FILLED, 1,246.65, AGGRESSIVE, 
2025-03-25 13:37:10,952 INFO, 8, 1424268270943588220, 2015-02-18 14:04:30, 1424268272029137652, 2015-02-18 14:04:32, 246.4, 383, BUY, FILLED, 1,246.45, AGGRESSIVE, 
2025-03-25 13:37:10,985 INFO, 9, 1424268575368921490, 2015-02-18 14:09:35, 1424268576374922443, 2015-02-18 14:09:36, 246.05, 383, SELL, FILLED, 1,246.05, AGGRESSIVE, 
