2025-03-25 13:37:03,933 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:37:04,036 INFO, 0, 1424251875100872860, 2015-02-18 09:31:15, 1424251878144814038, 2015-02-18 09:31:18, 485.5, 1270, BUY, FILLED, 1,485.5, AGGRESSIVE, 
2025-03-25 13:37:04,043 INFO, 1, 1424251930510300286, 2015-02-18 09:32:10, 1424251932601263640, 2015-02-18 09:32:12, 487.2, 1270, SELL, FILLED, 1,486.85, AGGRESSIVE, 
2025-03-25 13:37:04,130 INFO, 2, 1424252660718591881, 2015-02-18 09:44:20, 1424252661730240049, 2015-02-18 09:44:21, 486.85, 1270, SELL, FILLED, 1,486.95, AGGRESSIVE, 
2025-03-25 13:37:04,137 INFO, 3, 1424252715875077342, 2015-02-18 09:45:15, 1424252716884234311, 2015-02-18 09:45:16, 486.15, 1270, BUY, FILLED, 1,486.3, AGGRESSIVE, 
2025-03-25 13:37:04,352 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:37:04,425 INFO, 0, 1424251585584687457, 2015-02-18 09:26:25, 1424251586595430139, 2015-02-18 09:26:26, 248.35, 383, BUY, FILLED, 1,248.3, AGGRESSIVE, 
2025-03-25 13:37:04,438 INFO, 1, 1424251695391820258, 2015-02-18 09:28:15, 1424251696392015331, 2015-02-18 09:28:16, 247.35, 383, SELL, FILLED, 1,247.1, AGGRESSIVE, 
2025-03-25 13:37:04,458 INFO, 2, 1424251860878705812, 2015-02-18 09:31:00, 1424251861880283116, 2015-02-18 09:31:01, 246.65, 383, BUY, FILLED, 1,246.5, AGGRESSIVE, 
2025-03-25 13:37:04,465 INFO, 3, 1424251915799746042, 2015-02-18 09:31:55, 1424251916809721820, 2015-02-18 09:31:56, 246.75, 383, SELL, FILLED, 1,246.55, AGGRESSIVE, 
2025-03-25 13:37:04,566 INFO, 4, 1424252795196878123, 2015-02-18 09:46:35, 1424252796201462339, 2015-02-18 09:46:36, 246.05, 383, BUY, FILLED, 1,246.2, AGGRESSIVE, 
2025-03-25 13:37:04,573 INFO, 5, 1424252850870518104, 2015-02-18 09:47:30, 1424252851885101286, 2015-02-18 09:47:31, 246.5, 383, SELL, FILLED, 1,246.4, AGGRESSIVE, 
2025-03-25 13:37:04,664 INFO, 6, 1424253620120047353, 2015-02-18 10:00:20, 1424253621125189753, 2015-02-18 10:00:21, 245.75, 383, BUY, FILLED, 1,245.65, AGGRESSIVE, 
2025-03-25 13:37:04,680 INFO, 7, 1424253730860074955, 2015-02-18 10:02:10, 1424253731976948786, 2015-02-18 10:02:11, 245.9, 383, SELL, FILLED, 1,245.8, AGGRESSIVE, 
2025-03-25 13:37:05,507 INFO, 8, 1424260885900066581, 2015-02-18 12:01:25, 1424260888946673386, 2015-02-18 12:01:28, 246.65, 383, BUY, FILLED, 1,246.65, AGGRESSIVE, 
2025-03-25 13:37:05,513 INFO, 9, 1424260940645067908, 2015-02-18 12:02:20, 1424260941646136802, 2015-02-18 12:02:21, 246.8, 383, SELL, FILLED, 1,246.95, AGGRESSIVE, 
2025-03-25 13:37:05,574 INFO, 4, 1424265340313522883, 2015-02-18 13:15:40, 1424265341317474031, 2015-02-18 13:15:41, 485.15, 1270, SELL, FILLED, 1,485.05, AGGRESSIVE, 
2025-03-25 13:37:05,581 INFO, 5, 1424265395750067835, 2015-02-18 13:16:35, 1424265398818807733, 2015-02-18 13:16:38, 484.3, 1270, BUY, FILLED, 1,484.3, AGGRESSIVE, 
