2025-03-19 18:03:56,283 INFO, id, order_time, fill_time, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-19 18:03:56,304 INFO, 46, 1423214387245293970, 1423214388345078294, 5377.55, 757, BUY, FILLED, 1,5377.55, AGGRESSIVE, COVER
2025-03-19 18:03:56,304 INFO, 47, 1423214388345078294, 1423214402319000802, 5377.55, 757, BUY, FILLED, 1,5377.55, AGGRESSIVE, COVER
2025-03-19 18:03:56,304 INFO, 48, 1423214402319000802, 1423214403730442561, 5386.6, 757, BUY, FILLED, 1,5386.6, AGGRESSIVE, COVER
2025-03-19 18:03:56,305 INFO, 49, 1423214403730442561, 1423214407095116610, 5386.85, 757, BUY, FILLED, 1,5377.55, AGGRESSIVE, COVER
2025-03-19 18:03:56,305 INFO, 50, 1423214407095116610, 1423214410820645180, 5377.5, 757, BUY, FILLED, 1,5385.15, AGGRESSIVE, COVER
2025-03-19 18:03:56,305 INFO, 51, 1423214410820645180, 1423214412732299638, 5385.15, 757, BUY, FILLED, 1,5385.2, AGGRESSIVE, COVER
2025-03-19 18:03:56,306 INFO, 52, 1423214412732299638, 1423214415078767822, 5385.2, 757, BUY, FILLED, 1,5377.6, AGGRESSIVE, COVER
2025-03-19 18:03:56,306 INFO, 53, 1423214415078767822, 1423214417595379708, 5377.6, 757, BUY, FILLED, 1,5377.55, AGGRESSIVE, COVER
2025-03-19 18:03:56,306 INFO, 54, 1423214417595379708, 1423214424878517215, 5377.55, 757, BUY, FILLED, 1,5377.6, AGGRESSIVE, COVER
2025-03-19 18:03:56,306 INFO, 55, 1423214424878517215, 1423214426318333011, 5377.6, 757, BUY, FILLED, 1,5375.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,307 INFO, 56, 1423214426318333011, 1423214427920711863, 5383.7, 757, BUY, FILLED, 1,5377.65, AGGRESSIVE, COVER
2025-03-19 18:03:56,307 INFO, 57, 1423214427920711863, 1423214436345069346, 5377.65, 757, BUY, FILLED, 1,5375.55, AGGRESSIVE, COVER
2025-03-19 18:03:56,308 INFO, 58, 1423214436345069346, 1423214445085197326, 5375.5, 757, BUY, FILLED, 1,5376.8, AGGRESSIVE, COVER
2025-03-19 18:03:56,308 INFO, 59, 1423214445085197326, 1423214450098720971, 5375.95, 757, BUY, FILLED, 1,5375.55, AGGRESSIVE, COVER
2025-03-19 18:03:56,308 INFO, 60, 1423214450098720971, 1423214461602875244, 5375.4, 757, BUY, FILLED, 1,5375.4, AGGRESSIVE, COVER
2025-03-19 18:03:56,309 INFO, 61, 1423214461602875244, 1423214463461674563, 5375.4, 757, BUY, FILLED, 1,5375.35, AGGRESSIVE, COVER
2025-03-19 18:03:56,309 INFO, 62, 1423214463461674563, 1423214476845059461, 5375.35, 757, BUY, FILLED, 1,5375.35, AGGRESSIVE, COVER
2025-03-19 18:03:56,310 INFO, 63, 1423214476845059461, 1423214491845066127, 5375.35, 757, BUY, FILLED, 1,5375.45, AGGRESSIVE, COVER
2025-03-19 18:03:56,310 INFO, 64, 1423214491845066127, 1423214500002724638, 5375.4, 757, BUY, FILLED, 1,5375.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,310 INFO, 65, 1423214500002724638, 1423214501413664283, 5375.0, 757, BUY, FILLED, 1,5380.45, AGGRESSIVE, COVER
2025-03-19 18:03:56,311 INFO, 66, 1423214501413664283, 1423214508345060571, 5380.55, 757, BUY, FILLED, 1,5377.4, AGGRESSIVE, COVER
2025-03-19 18:03:56,311 INFO, 67, 1423214508345060571, 1423214517002099859, 5376.75, 757, BUY, FILLED, 1,5381.9, AGGRESSIVE, COVER
2025-03-19 18:03:56,311 INFO, 68, 1423214517002099859, 1423214518095125579, 5381.85, 757, BUY, FILLED, 1,5380.05, AGGRESSIVE, COVER
2025-03-19 18:03:56,312 INFO, 69, 1423214518095125579, 1423214520104394573, 5380.05, 757, BUY, FILLED, 1,5378.65, AGGRESSIVE, COVER
2025-03-19 18:03:56,312 INFO, 70, 1423214520104394573, 1423214524095147261, 5378.65, 757, BUY, FILLED, 1,5378.15, AGGRESSIVE, COVER
2025-03-19 18:03:56,312 INFO, 71, 1423214524095147261, 1423214526345067290, 5378.15, 757, BUY, FILLED, 1,5378.1, AGGRESSIVE, COVER
2025-03-19 18:03:56,313 INFO, 72, 1423214526345067290, 1423214539082540659, 5378.1, 757, BUY, FILLED, 1,5385.1, AGGRESSIVE, COVER
2025-03-19 18:03:56,313 INFO, 73, 1423214539082540659, 1423214547965499997, 5381.0, 757, BUY, FILLED, 1,5379.85, AGGRESSIVE, COVER
2025-03-19 18:03:56,314 INFO, 74, 1423214547965499997, 1423214549413920505, 5379.85, 757, BUY, FILLED, 1,5379.8, AGGRESSIVE, COVER
2025-03-19 18:03:56,314 INFO, 75, 1423214549413920505, 1423214566845139386, 5379.15, 757, BUY, FILLED, 1,5378.2, AGGRESSIVE, COVER
2025-03-19 18:03:56,315 INFO, 76, 1423214566845139386, 1423214579595080846, 5377.5, 757, BUY, FILLED, 1,5371.85, AGGRESSIVE, COVER
2025-03-19 18:03:56,315 INFO, 77, 1423214579595080846, 1423214606389391698, 5371.85, 757, BUY, FILLED, 1,5370.8, AGGRESSIVE, COVER
2025-03-19 18:03:56,316 INFO, 78, 1423214606389391698, 1423214612595068049, 5370.8, 757, BUY, FILLED, 1,5370.8, AGGRESSIVE, COVER
2025-03-19 18:03:56,316 INFO, 79, 1423214612595068049, 1423214615414455890, 5370.45, 757, BUY, FILLED, 1,5378.2, AGGRESSIVE, COVER
2025-03-19 18:03:56,317 INFO, 80, 1423214615414455890, 1423214639478789259, 5378.2, 757, BUY, FILLED, 1,5377.65, AGGRESSIVE, COVER
2025-03-19 18:03:56,317 INFO, 81, 1423214639478789259, 1423214644083658803, 5377.65, 757, BUY, FILLED, 1,5377.65, AGGRESSIVE, COVER
2025-03-19 18:03:56,317 INFO, 82, 1423214644083658803, 1423214652345078849, 5377.65, 757, BUY, FILLED, 1,5377.65, AGGRESSIVE, COVER
2025-03-19 18:03:56,318 INFO, 83, 1423214652345078849, 1423214661667018690, 5377.65, 757, BUY, FILLED, 1,5372.2, AGGRESSIVE, COVER
2025-03-19 18:03:56,318 INFO, 84, 1423214661667018690, 1423214662845069477, 5372.2, 757, BUY, FILLED, 1,5372.2, AGGRESSIVE, COVER
2025-03-19 18:03:56,319 INFO, 85, 1423214662845069477, 1423214678503649267, 5372.2, 757, BUY, FILLED, 1,5377.1, AGGRESSIVE, COVER
2025-03-19 18:03:56,319 INFO, 86, 1423214678503649267, 1423214691140667625, 5377.1, 757, BUY, FILLED, 1,5372.2, AGGRESSIVE, COVER
2025-03-19 18:03:56,319 INFO, 87, 1423214691140667625, 1423214694345119885, 5372.2, 757, BUY, FILLED, 1,5372.05, AGGRESSIVE, COVER
2025-03-19 18:03:56,320 INFO, 88, 1423214694345119885, 1423214698845220881, 5377.1, 757, BUY, FILLED, 1,5372.2, AGGRESSIVE, COVER
2025-03-19 18:03:56,320 INFO, 89, 1423214698845220881, 1423214705203214317, 5372.0, 757, BUY, FILLED, 1,5372.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,321 INFO, 90, 1423214705203214317, 1423214713490450099, 5367.15, 757, BUY, FILLED, 1,5365.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,321 INFO, 91, 1423214713490450099, 1423214722095099946, 5365.0, 757, BUY, FILLED, 1,5367.8, AGGRESSIVE, COVER
2025-03-19 18:03:56,322 INFO, 92, 1423214722095099946, 1423214741595127728, 5360.9, 757, BUY, FILLED, 1,5361.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,322 INFO, 93, 1423214741595127728, 1423214751090036640, 5361.0, 757, BUY, FILLED, 1,5361.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,322 INFO, 94, 1423214751090036640, 1423214755128123351, 5361.0, 757, BUY, FILLED, 1,5361.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,323 INFO, 95, 1423214755128123351, 1423214759903600181, 5361.0, 757, BUY, FILLED, 1,5366.15, AGGRESSIVE, COVER
2025-03-19 18:03:56,323 INFO, 96, 1423214759903600181, 1423214762132575309, 5366.15, 757, BUY, FILLED, 1,5366.15, AGGRESSIVE, COVER
2025-03-19 18:03:56,323 INFO, 97, 1423214762132575309, 1423214772345107124, 5366.15, 757, BUY, FILLED, 1,5361.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,324 INFO, 98, 1423214772345107124, 1423214773495500944, 5361.0, 757, BUY, FILLED, 1,5361.0, AGGRESSIVE, COVER
2025-03-19 18:03:56,324 INFO, 99, 1423214773495500944, 1423214782845116180, 5361.0, 757, BUY, FILLED, 1,5361.0, AGGRESSIVE, COVER
