2025-03-20 12:12:51,849 INFO, id, order_time, fill_time, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-20 12:12:51,869 INFO, 44, 1424250967080426577, None, 481.3, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,869 INFO, 45, 1424250968099294101, None, 481.25, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,870 INFO, 46, 1424250969125418157, None, 481.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,870 INFO, 47, 1424250970200173742, None, 481.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,870 INFO, 48, 1424250972275194757, None, 480.65, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,871 INFO, 49, 1424250973292858075, None, 480.85, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,871 INFO, 50, 1424250974377780065, None, 480.5, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,871 INFO, 51, 1424250975400510252, None, 480.7, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,872 INFO, 52, 1424250976406052320, None, 481.5, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,872 INFO, 53, 1424250977460107174, None, 481.2, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,872 INFO, 54, 1424250978490125088, None, 480.75, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,873 INFO, 55, 1424250979520067651, None, 481.35, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,873 INFO, 56, 1424250980550068859, None, 480.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,873 INFO, 57, 1424250981570065947, None, 481.2, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,874 INFO, 58, 1424250982593766835, None, 481.35, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,874 INFO, 59, 1424250983596453384, None, 481.55, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,874 INFO, 60, 1424250984665452173, None, 481.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,875 INFO, 61, 1424250985685060901, None, 480.9, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,875 INFO, 62, 1424250986705183354, None, 480.75, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,875 INFO, 63, 1424250987740066009, None, 480.65, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,876 INFO, 64, 1424250988775097725, None, 481.05, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,876 INFO, 65, 1424250989790103319, None, 481.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,876 INFO, 66, 1424250990857203886, None, 480.05, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,877 INFO, 67, 1424250991920076916, None, 480.1, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,877 INFO, 68, 1424250993969253593, None, 480.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,877 INFO, 69, 1424250995010089906, None, 480.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,878 INFO, 70, 1424250996024274819, None, 480.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,878 INFO, 71, 1424250997060496063, None, 480.35, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,879 INFO, 72, 1424250998060528259, None, 480.1, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,879 INFO, 73, 1424250999104971310, None, 480.1, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,880 INFO, 74, 1424251000163783067, None, 480.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,880 INFO, 75, 1424251003265069873, None, 479.55, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,881 INFO, 76, 1424251004290071522, None, 479.6, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,881 INFO, 77, 1424251005300780326, None, 480.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,881 INFO, 78, 1424251006309668714, None, 479.45, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,882 INFO, 79, 1424251007335139843, None, 480.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,882 INFO, 80, 1424251008420081760, None, 480.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,882 INFO, 81, 1424251009445072489, None, 479.55, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,883 INFO, 82, 1424251010485068735, None, 479.7, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,883 INFO, 83, 1424251011555165388, None, 480.1, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,883 INFO, 84, 1424251012601786878, None, 479.35, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,884 INFO, 85, 1424251013622300868, None, 479.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,884 INFO, 86, 1424251014638803266, None, 479.95, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,884 INFO, 87, 1424251015720619273, None, 479.75, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,885 INFO, 88, 1424251016727124142, None, 479.6, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,885 INFO, 89, 1424251017799006075, None, 479.2, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,886 INFO, 90, 1424251020860428787, None, 479.9, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,886 INFO, 91, 1424251021885074948, None, 480.35, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,886 INFO, 92, 1424251022965074309, None, 479.85, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,887 INFO, 93, 1424251024010089862, None, 479.9, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,887 INFO, 94, 1424251025021736698, None, 480.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,887 INFO, 95, 1424251026029312963, None, 480.3, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,888 INFO, 96, 1424251027040397074, None, 480.4, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,888 INFO, 97, 1424251028091484811, None, 480.6, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,888 INFO, 98, 1424251029091630446, None, 480.5, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
2025-03-20 12:12:51,889 INFO, 99, 1424251031173841805, None, 481.0, 1270, BUY, PENDING, 1,0, AGGRESSIVE, COVER
