2025-03-25 13:36:32,614 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:36:32,690 INFO, 0, 1424251515351330387, 2015-02-18 09:25:15, 1424251516409417093, 2015-02-18 09:25:16, 487.65, 1270, SELL, FILLED, 1,488.0, AGGRESSIVE, 
2025-03-25 13:36:32,699 INFO, 1, 1424251565547765084, 2015-02-18 09:26:05, 1424251566550627910, 2015-02-18 09:26:06, 487.8, 1270, BUY, FILLED, 1,487.25, AGGRESSIVE, 
2025-03-25 13:36:32,801 INFO, 2, 1424252206805155607, 2015-02-18 09:36:46, 1424252207836060487, 2015-02-18 09:36:47, 487.3, 1270, SELL, FILLED, 1,487.35, AGGRESSIVE, 
2025-03-25 13:36:32,806 INFO, 3, 1424252235375076868, 2015-02-18 09:37:15, 1424252237460077690, 2015-02-18 09:37:17, 485.3, 1270, BUY, FILLED, 1,485.65, AGGRESSIVE, 
2025-03-25 13:36:32,914 INFO, 4, 1424252895785073222, 2015-02-18 09:48:15, 1424252896810091238, 2015-02-18 09:48:16, 487.25, 1270, SELL, FILLED, 1,486.9, AGGRESSIVE, 
2025-03-25 13:36:32,918 INFO, 5, 1424252920460068813, 2015-02-18 09:48:40, 1424252921490064902, 2015-02-18 09:48:41, 486.0, 1270, BUY, FILLED, 1,486.1, AGGRESSIVE, 
2025-03-25 13:36:33,031 INFO, id, order_time, order_timestamp, fill_time, fill_timestamp, price, inst, side, status, quantity, fill_price, order_type, signal
2025-03-25 13:36:33,051 INFO, 6, 1424253770690081153, 2015-02-18 10:02:50, 1424253771715106376, 2015-02-18 10:02:51, 483.05, 1270, BUY, FILLED, 1,483.0, AGGRESSIVE, 
2025-03-25 13:36:33,059 INFO, 7, 1424253820880072742, 2015-02-18 10:03:40, 1424253823965076955, 2015-02-18 10:03:43, 484.3, 1270, SELL, FILLED, 1,484.45, AGGRESSIVE, 
2025-03-25 13:36:33,131 INFO, 0, 1424251650832244386, 2015-02-18 09:27:30, 1424251651833145139, 2015-02-18 09:27:31, 247.05, 383, BUY, FILLED, 1,247.0, AGGRESSIVE, 
2025-03-25 13:36:33,139 INFO, 1, 1424251700496858277, 2015-02-18 09:28:20, 1424251701497671868, 2015-02-18 09:28:21, 247.35, 383, SELL, FILLED, 1,247.3, AGGRESSIVE, 
2025-03-25 13:36:33,164 INFO, 2, 1424251855871570134, 2015-02-18 09:30:55, 1424251856872022587, 2015-02-18 09:30:56, 246.85, 383, BUY, FILLED, 1,246.7, AGGRESSIVE, 
2025-03-25 13:36:33,172 INFO, 3, 1424251905635154766, 2015-02-18 09:31:45, 1424251906645054602, 2015-02-18 09:31:46, 246.2, 383, SELL, FILLED, 1,246.25, AGGRESSIVE, 
2025-03-25 13:36:33,220 INFO, 4, 1424252210454942572, 2015-02-18 09:36:50, 1424252211456215951, 2015-02-18 09:36:51, 247.5, 383, SELL, FILLED, 1,247.4, AGGRESSIVE, 
2025-03-25 13:36:33,224 INFO, 5, 1424252235095687339, 2015-02-18 09:37:15, 1424252236189209803, 2015-02-18 09:37:16, 246.85, 383, BUY, FILLED, 1,246.6, AGGRESSIVE, 
2025-03-25 13:36:33,245 INFO, 6, 1424252360469556833, 2015-02-18 09:39:20, 1424252361540679191, 2015-02-18 09:39:21, 246.35, 383, BUY, FILLED, 1,246.2, AGGRESSIVE, 
2025-03-25 13:36:33,253 INFO, 7, 1424252411833132561, 2015-02-18 09:40:11, 1424252412837687452, 2015-02-18 09:40:12, 246.45, 383, SELL, FILLED, 1,246.55, AGGRESSIVE, 
2025-03-25 13:36:33,283 INFO, 8, 1424252595104167354, 2015-02-18 09:43:15, 1424252596124164419, 2015-02-18 09:43:16, 247.15, 383, SELL, FILLED, 1,247.05, AGGRESSIVE, 
2025-03-25 13:36:33,287 INFO, 9, 1424252620717958030, 2015-02-18 09:43:40, 1424252621723022802, 2015-02-18 09:43:41, 246.65, 383, BUY, FILLED, 1,246.55, AGGRESSIVE, 
2025-03-25 13:36:33,316 INFO, 10, 1424252795196878123, 2015-02-18 09:46:35, 1424252796201462339, 2015-02-18 09:46:36, 246.05, 383, BUY, FILLED, 1,246.2, AGGRESSIVE, 
2025-03-25 13:36:33,325 INFO, 11, 1424252845603586709, 2015-02-18 09:47:25, 1424252846645782235, 2015-02-18 09:47:26, 246.4, 383, SELL, FILLED, 1,246.45, AGGRESSIVE, 
2025-03-25 13:36:33,333 INFO, 12, 1424252895876612278, 2015-02-18 09:48:15, 1424252896877718832, 2015-02-18 09:48:16, 247.25, 383, SELL, FILLED, 1,247.25, AGGRESSIVE, 
2025-03-25 13:36:33,338 INFO, 13, 1424252920640229361, 2015-02-18 09:48:40, 1424252922657174846, 2015-02-18 09:48:42, 247.0, 383, BUY, FILLED, 1,247.0, AGGRESSIVE, 
